Date,User_ID,Location,Application_Type,Signal_Strength,Latency,User_Satisfaction,Download_Speed,Upload_Speed,Resource_Allocation
2020-02-19 21:27:24,DL18CFI7,"Chicago, IL",Navigation Web,-104.5691589720187,180.49639502649885,1.0,417.5153047526163,,11.735010773636938
2023-09-11 03:10:13,HSUIFCO5,"New York, NY",Jeux en Ligne,-108.70825252043912,253.96635877632366,1.0,116.52509340068936,261.66500617292405,51.916075892042606
2023-07-06 00:34:18,WG0EZ1ZW,"San Antonio, TX",,-46.595220946672214,59.08062085014448,5.0,505.70952008513865,295.092166191173,39.481051533455584
2019-06-18 21:36:24,KIXDV5H6,"Dallas, TX",Visioconférence,-34.344135423319784,68.39647294423753,4.0,666.122627391086,,53.28182753656256
2021-08-18 18:19:59,C3KX8F73,"Phoenix, AZ",Navigation Web,-68.47935083077749,180.0885131989093,3.0,690.0162244858252,393.63661276228,63.85973169497346
2021-10-31 18:57:56,9F1TKHCX,"Dallas, TX",Téléchargement de Fichiers,-111.4466593160388,,1.0,181.2595963309045,115.49976228354556,59.788428788435766
2020-12-04 11:44:06,XJWJJHHN,"Los Angeles, CA",Visioconférence,-60.880443057505204,96.88594111126623,3.0,361.70148276403006,447.7890118719763,70.50978068005469
2021-10-05 03:16:58,G7EJ12U4,"Phoenix, AZ",Jeux en Ligne,-31.809439767895398,100.77663651027486,3.0,687.6861786624697,367.118092177292,79.07981081406207
2020-01-04 03:35:14,NIURYILT,"San Diego, CA",Téléchargement de Fichiers,-66.09152963059978,85.3783656534736,4.0,723.007155716534,323.6155803329968,36.487962797344885
2021-04-08 09:59:05,EEOP02B8,"San Jose, CA",Téléchargement de Fichiers,-86.14347167592058,129.2252378808221,2.0,295.989995453708,335.27044956093164,38.64170888663827
2020-01-15 15:46:22,KWM04YKM,"Philadelphia, PA",Réseaux Sociaux,-31.234857388022604,100.94298261587866,4.0,1006.8936266353465,407.6809814490425,33.65977509863461
2023-03-04 08:26:53,2QNEENPU,"Dallas, TX",Visioconférence,-48.77777304251762,63.08888607870345,5.0,542.8587778383404,242.85043128157128,62.78520376344653
2022-02-06 12:36:09,WM1TFDZH,"Chicago, IL",Streaming Musical,-118.76500019666514,189.23685245194784,1.0,54.019696383219696,6.780336539263082,37.918343335500374
2022-08-13 20:52:00,YCS8CA16,"San Antonio, TX",Visioconférence,-52.61369098634013,108.57800041403627,2.0,469.4176989313784,297.3299927205649,51.49537734503892
2022-03-15 05:44:37,FJY7YMC9,"Dallas, TX",Streaming Musical,-36.67803848822162,87.1477227889767,5.0,998.2296566340859,256.27556962630257,30.1212576036678
2020-10-29 16:36:30,QPHRTW5K,"Dallas, TX",Réseaux Sociaux,-114.92186106231443,185.64463548370705,2.0,343.90991651019436,230.60857801321072,37.72608637935495
2022-03-11 03:20:30,5A1MFK4V,"San Diego, CA",Téléchargement de Fichiers,-94.12281952536839,223.3647995440491,1.0,189.75588587313365,243.62412350191772,32.17521198762141
2019-11-15 04:49:22,0ZBRPCVR,"San Antonio, TX",Streaming Vidéo,-39.57602233211652,32.53350358315128,5.0,522.4822522316043,306.9391678510019,64.77625357523685
2020-08-12 12:33:14,SH1P4X1D,"Philadelphia, PA",Streaming Vidéo,-106.54470573293187,198.06156436991498,,299.53614919658037,118.65618426797332,95.06311918388414
2021-04-24 02:55:00,01YD5R0O,"Phoenix, AZ",Jeux en Ligne,-102.65630408651546,245.0177915016881,2.0,278.9377471323601,108.53262189186131,93.42741433844819
2023-04-28 15:25:01,DQDR0CBF,"San Jose, CA",Jeux en Ligne,-56.642156320522496,174.85053276044184,2.0,714.2912079760727,340.526669979617,70.50864269295253
2022-09-05 06:16:31,KPBAM9KQ,"Dallas, TX",Téléchargement de Fichiers,-119.20047507111727,234.64638807253138,3.0,424.255937214759,168.19302711759659,62.87871181799006
2023-04-19 23:22:24,APGOEZXX,"Chicago, IL",Visioconférence,-86.06456237311257,133.27315772826006,1.0,314.5748518091994,91.43922830165128,90.76107054481588
2019-10-02 22:08:24,QZ4TQMBI,"San Jose, CA",Jeux en Ligne,-51.02942747208954,165.33521155994794,1.0,907.0107349900768,379.83312424131515,95.45277170674929
2020-05-20 05:40:40,MFP4IQN2,"Los Angeles, CA",Streaming Musical,-68.93865752751856,182.53571036506196,4.0,862.3773572904508,31.367839625487193,57.81515810255833
2020-05-18 12:45:02,83AJEZM2,"Philadelphia, PA",Jeux en Ligne,-79.94796920022404,98.13811113713882,4.0,208.9247363040911,293.8786561215139,88.7298523469558
,5MRGVTK1,"Houston, TX",Navigation Web,-37.7700314788583,41.86572980559231,5.0,430.7480082194767,389.6392531711391,68.04601936458546
2022-04-06 21:24:42,LBPFOR0C,"Houston, TX",Streaming Musical,-110.29356471257759,153.27859504725,,481.6319220157603,164.12815459957713,45.42083462406906
2019-02-24 00:27:05,T8AI3ODB,"Dallas, TX",Visioconférence,-73.15457103512736,203.8961925367382,,579.9576685999314,148.20205790838094,63.63146857040073
2023-08-06 22:49:59,5SXO296P,"Dallas, TX",Jeux en Ligne,-102.21223033623578,268.2738093386696,1.0,222.54796807440138,280.195970373318,59.38605956782263
2021-08-13 14:09:42,107R56RS,"San Antonio, TX",Streaming Musical,-60.58874867277169,115.34795853406214,5.0,786.0292643747033,384.8152772421488,36.434045009866445
2023-12-06 09:34:14,5EL57Y7Z,"Dallas, TX",,-41.899418789528994,116.04838976168989,4.0,518.9355880424292,439.78544881028097,48.751955980041316
2021-11-05 18:42:31,EACV6P6U,"Houston, TX",Téléchargement de Fichiers,-105.80688500828789,,3.0,618.009057784866,239.09441103532893,53.45589023951593
2022-01-13 21:06:02,RWV3C0O5,"Los Angeles, CA",Streaming Musical,-43.83678490667795,120.75182168105667,5.0,858.6268424186085,297.10763848204124,58.69543135815822
2020-08-10 11:37:09,NPEKX0WX,"San Diego, CA",Navigation Web,,139.09478049374675,3.0,875.1728713952803,362.5386982036403,19.336198491976347
2019-10-25 19:12:45,5JVWEURP,"Houston, TX",Téléchargement de Fichiers,-50.9616529246627,159.56265309423486,,817.6306382048489,270.9404774166056,31.409662538356883
2019-10-31 03:45:33,Y9KNNWQR,"San Jose, CA",Visioconférence,-35.98162014185962,153.78116597558804,2.0,830.7680788871189,359.43812728710475,83.4417433337824
2021-10-23 11:15:52,ZCXXTFP9,"New York, NY",Streaming Vidéo,-111.50225439064248,206.4576404032708,1.0,289.65972968468907,146.07093512193995,62.848099990134045
2021-05-29 02:44:14,IT5Z8079,"Chicago, IL",Navigation Web,-59.222392649477776,183.4659377935591,,,287.14986722872305,60.64009967729853
2023-03-23 23:48:58,RC1U4KOQ,"San Antonio, TX",Navigation Web,-66.27025395674869,148.490257766145,3.0,707.660439970521,335.0854695661737,36.648719658740134
2020-07-13 20:30:12,1URB9HWV,"San Antonio, TX",Streaming Musical,-66.11880239327044,114.83985678578642,5.0,680.8571888097322,435.5398507532025,49.47982312995131
2022-12-07 03:24:11,SD3272VV,"Phoenix, AZ",Réseaux Sociaux,103.71647954150328,243.638713365816,1.0,375.83294078021106,125.72470796216453,59.54364147834624
2020-04-09 06:49:24,O93MI41Y,"San Antonio, TX",,-108.6395003653527,239.4624412551391,2.0,472.3168473414296,288.42306804144073,71.35514211346546
2020-04-15 02:27:32,YVVTPRQJ,"San Jose, CA",Streaming Musical,-95.60983057384358,211.47802942503404,1.0,260.4118836246658,119.09879688008364,50.2763186847272
2023-09-03 11:16:20,CPCKU31I,"San Diego, CA",Téléchargement de Fichiers,-113.44033979402178,151.32989067172997,1.0,28.12571808173324,13.373044930794038,51.666042576241566
2020-11-10 07:52:43,UKUKWO10,"San Diego, CA",Visioconférence,-116.20034754813685,258.6639555882267,1.0,,66.78298190339957,67.48161160101634
2021-07-09 11:53:49,9N6X5AGL,"Los Angeles, CA",Streaming Vidéo,-39.76646304588277,116.42908762705429,5.0,462.2942709986038,477.8071080339548,96.0797891110733
2020-01-27 10:54:58,0W5NYL1S,"San Jose, CA",Streaming Musical,-55.12389491585964,180.16209993869558,2.0,539.8747041766104,139.27836814255085,57.43375048831113
2023-01-12 01:05:17,54ZOVMKS,"Philadelphia, PA",Jeux en Ligne,-100.05871491949429,212.92786059090335,3.0,643.2699636329032,162.54814723820215,95.3121863296602
2023-02-01 19:27:47,HN2W8C53,"New York, NY",Réseaux Sociaux,-77.81645220648676,88.41255372049515,1.0,372.1196324416397,127.60738484480372,23.855053112663892
2020-11-21 18:02:46,HNBXIBP5,"Phoenix, AZ",Téléchargement de Fichiers,-98.70546419135509,171.86117126025925,4.0,569.5286903298594,202.12420101410345,51.65363345909956
2021-06-21 05:39:17,EV5O4M34,"San Antonio, TX",Navigation Web,-94.8206740314531,116.48623423457794,4.0,401.9967324762747,81.19041203525937,
2021-07-14 13:21:35,V1GOK3ER,"San Diego, CA",Streaming Vidéo,-73.9478871410498,175.40499634688257,4.0,459.68028861076,315.6040061621497,89.28283733754604
2023-10-24 19:40:25,XOCUWW20,"Los Angeles, CA",Streaming Vidéo,-58.752740428960834,113.72984307418898,4.0,599.9728899217182,187.73730309336213,50.0449350513122
2023-06-10 15:50:07,A9UQ57NE,"Phoenix, AZ",Streaming Vidéo,-98.0809785551036,163.62618132252445,4.0,292.01761580262104,260.1935985288532,91.8123954872454
2020-11-20 04:34:42,,"San Diego, CA",Jeux en Ligne,-96.90444891191467,,2.0,436.0395658875343,255.01591642520447,63.20979681521117
2023-08-29 19:44:40,3Y6UZ9HG,"Phoenix, AZ",Navigation Web,-113.95613585810179,211.13877577224852,1.0,,136.26809037780862,
2020-09-16 23:36:44,9CSVKOAT,"Chicago, IL",Téléchargement de Fichiers,-115.70411539759671,238.13906551541555,1.0,312.5077745444002,141.2548279125496,35.868772290466836
2021-03-16 07:13:52,XBQFHV29,"San Jose, CA",Visioconférence,-61.689469846758186,73.50824858168254,4.0,663.9943670430131,294.62588862935024,53.586614455593306
2022-09-04 13:31:58,UFW69CSG,"Los Angeles, CA",Réseaux Sociaux,-80.89111391293412,118.1701284841811,3.0,316.19404282028205,249.16306936409964,55.77645663773728
2023-03-18 03:43:47,Y2IZ15LU,"Chicago, IL",Visioconférence,-78.25702712187109,115.69324931160828,4.0,417.63128507852923,366.2323003734378,84.94815659596739
2020-06-14 18:42:50,I1JN1AM6,"Los Angeles, CA",Streaming Musical,-77.77334629188077,198.46930762770978,3.0,703.6914489848484,120.01228788210156,34.49509532217668
2021-12-13 14:11:10,5CDBMN8U,"San Antonio, TX",Navigation Web,-64.72260709385952,102.70288136294005,4.0,554.9024706499526,312.2215246543317,53.4373090413655
2020-10-29 07:36:52,W7CJ1PP4,"New York, NY",Téléchargement de Fichiers,-66.64820974047655,50.96370913506366,,823.6193581740406,404.2059830349766,62.28053283168308
2022-08-15 22:55:57,I4THRRYE,"San Diego, CA",Streaming Vidéo,-119.20013818826997,219.47994815469025,2.0,435.5290407358502,128.27408304247973,54.1377123637953
2023-02-16 19:19:38,4HZL54YM,"Chicago, IL",Navigation Web,-118.35909610698094,234.1164628834312,1.0,215.3374006238085,157.3036723483628,55.85190939231947
2020-09-24 01:14:16,70TRHIGA,"Phoenix, AZ",Navigation Web,-110.56502055787509,217.4226476908955,1.0,71.25524512078906,188.93912959581158,35.94846075894161
2023-02-12 09:19:59,DVEGX05K,"Los Angeles, CA",Streaming Vidéo,-111.60971739410422,186.06830660030582,2.0,368.0895646784725,0.0,52.6280645547721
2020-04-07 07:55:06,OXXJO1SV,"Philadelphia, PA",Jeux en Ligne,-84.28473691208256,209.2709216936582,2.0,783.6369567150031,378.3979944588823,61.813349694984296
2023-08-30 21:42:18,E94JH3AL,"Philadelphia, PA",Streaming Musical,-104.70081584113646,251.75636338662184,3.0,408.0041657365722,100.31420677140852,56.98879700081687
2020-04-02 21:01:37,B4HH7FFD,,Streaming Vidéo,,319.06460001339747,1.0,380.91231372086384,259.2951523088371,56.88601474748492
2020-10-01 03:25:26,5UL6GZRM,"San Diego, CA",Visioconférence,-62.35948067622211,163.9687320034931,2.0,306.8021668636978,296.62833145124466,56.32566133061208
2022-01-11 01:08:16,OZEUDM9C,"Chicago, IL",Jeux en Ligne,-68.72460771061391,182.62404111695386,3.0,576.0925239978083,151.2692480865996,63.69176796274255
2019-04-18 03:26:10,8SQ7ROUW,"Los Angeles, CA",Réseaux Sociaux,-37.28970556193407,138.94699149197308,4.0,703.6799726702824,383.8764392456486,65.70763255858503
,FEFIJ88E,"San Antonio, TX",Jeux en Ligne,-85.81133100473374,152.43844563568555,2.0,454.5629790132586,236.61536493011232,58.60446773247943
2021-08-20 14:38:16,XI8U07TB,"San Antonio, TX",Visioconférence,-43.47153874550273,62.01162582948692,5.0,661.5471270384388,190.50143752415775,85.7434672885685
2023-10-06 11:04:30,AEHN8EYO,"San Antonio, TX",Jeux en Ligne,-98.80573619317137,,2.0,541.5846369922793,129.4922229444613,65.14794954652517
2022-03-29 00:01:33,7LJ9ZWBB,"San Diego, CA",Streaming Vidéo,-113.2207934207335,197.02049673393537,1.0,222.28310020766423,72.8065423821057,58.34778646579812
2019-08-06 03:42:23,YJA2ZF6X,"New York, NY",Streaming Vidéo,-103.23556043537117,143.13974344915283,1.0,110.14057519387954,,76.16500691456808
2022-10-19 07:19:46,XVVHGY35,"Dallas, TX",Streaming Musical,-47.918434915547806,160.44729751450674,3.0,800.7716713478327,289.3320030635808,65.64046480209075
2022-03-14 17:46:57,T3OV614L,"Philadelphia, PA",Téléchargement de Fichiers,-50.59154818196649,20.57150973565834,5.0,693.4608975952486,327.85385599565546,51.79496432258098
2022-03-05 10:22:19,1OEOHS20,"Chicago, IL",,-117.4375534429035,244.62595811540933,1.0,183.63302073796194,59.712821690722244,68.9492723567616
